folioviv,foliohog,est_socio,leche,huevo,pescado,p_leche,p_huevo
100832403,1,3,1414.28,0,0,18.72,28.5
100832404,1,3,1632.83,552.85,0,18.72,28.5
100832405,1,3,578.57,0,0,18.72,28.5
100832406,1,3,372.85,0,0,18.72,28.5
100836001,1,3,1979.96,771.4,0,18.72,28.5
100836002,1,3,899.99,334.28,0,18.72,28.5
100836003,1,3,424.28,205.71,0,18.72,28.5
100836004,1,3,1587.82,167.14,0,18.72,28.5
100836005,1,3,411.42,347.14,0,18.72,28.5
100844601,1,3,1562.09,308.57,0,18.72,28.5
100844603,1,3,2751.38,668.57,1002.84,18.72,28.5
100844604,1,3,565.71,0,0,18.72,28.5
100844605,1,3,1362.84,0,771.42,18.72,28.5
100844606,1,3,539.99,0,0,18.72,28.5
100851701,1,3,578.56,359.99,0,18.72,28.5
100851702,1,3,102.85,257.14,0,18.72,28.5
100851704,1,3,0,0,0,18.72,28.5
100851705,1,3,771.42,578.56,1427.14,18.72,28.5
100854201,1,3,1581.39,179.99,899.99,18.72,28.5
100854202,1,3,0,899.98,0,18.72,28.5
100854204,1,3,591.41,449.99,0,18.72,28.5
100854205,1,3,128.57,308.57,0,18.72,28.5
100854206,1,3,2442.81,449.99,0,18.72,28.5
100857501,1,3,372.85,308.57,0,18.72,28.5
100857503,1,3,1671.39,334.28,0,18.72,28.5
100857505,1,3,0,192.85,0,18.72,28.5
100857506,1,3,563.14,0,0,18.72,28.5
100860301,1,3,1131.4,308.57,0,18.72,28.5
100860302,1,3,424.26,218.57,0,18.72,28.5
100860303,1,3,1362.83,334.28,0,18.72,28.5
100860305,1,3,2593.24,359.99,0,18.72,28.5
100860306,1,3,0,0,0,18.72,28.5
100862901,1,3,1774.26,0,0,18.72,28.5
100862902,1,3,6972.38,739.27,0,18.72,28.5
100862903,1,3,257.14,0,0,18.72,28.5
100862904,1,3,1536.41,167.14,0,18.72,28.5
100862905,1,3,1735.67,411.42,642.84,18.72,28.5
100862906,1,3,3689.98,0,874.28,18.72,28.5
100874002,1,2,0,334.27,0,18.72,28.5
100874003,1,2,617.13,334.28,0,18.72,28.5
100874005,1,2,1157.13,938.55,0,18.72,28.5
100874006,1,2,899.98,668.56,0,18.72,28.5
100874006,2,2,0,0,0,18.72,28.5
100886601,1,2,629.99,0,0,18.72,28.5
100886602,1,2,295.71,295.7,385.71,18.72,28.5
100886603,1,2,192.85,0,0,18.72,28.5
100886605,1,2,0,488.56,0,18.72,28.5
100890902,1,4,0,0,0,18.72,28.5
100890903,1,4,0,0,0,18.72,28.5
100890905,1,4,0,0,0,18.72,28.5
100906802,1,4,0,0,0,18.72,28.5
100906803,1,4,1671.41,0,0,18.72,28.5
100906804,1,4,578.57,0,1221.42,18.72,28.5
100906805,1,4,3002.11,385.71,0,18.72,28.5
100915401,1,4,0,0,0,18.72,28.5
100915402,1,4,681.41,0,0,18.72,28.5
100915404,1,4,2378.54,257.14,1041.42,18.72,28.5
100915405,1,4,1787.12,334.28,0,18.72,28.5
100915406,1,4,1144.26,340.7,629.99,18.72,28.5
100915406,2,4,0,0,0,18.72,28.5
100957802,1,3,514.26,128.57,0,18.72,28.5
100957803,1,3,527.13,257.14,0,18.72,28.5
100957804,1,3,0,0,0,18.72,28.5
100957805,1,3,0,179.99,0,18.72,28.5
100957806,1,3,0,0,0,18.72,28.5
100961702,1,2,1195.68,282.85,0,18.72,28.5
100961703,1,2,3972.83,308.57,0,18.72,28.5
100961704,1,2,2378.51,0,0,18.72,28.5
100961705,1,2,1401.4,347.14,0,18.72,28.5
100961706,1,2,1851.39,128.57,0,18.72,28.5
100983002,1,4,1427.11,1054.27,0,18.72,28.5
100983004,1,4,3291.41,848.55,0,18.72,28.5
100983005,1,4,282.85,0,0,18.72,28.5
100984601,1,4,308.57,0,0,18.72,28.5
100984602,1,4,0,0,0,18.72,28.5
100984603,1,4,179.99,0,0,18.72,28.5
100984604,1,4,0,0,0,18.72,28.5
100984605,1,4,655.7,334.28,0,18.72,28.5
100984606,1,4,1157.13,0,0,18.72,28.5
100990401,1,3,257.14,0,0,18.72,28.5
100990402,1,3,154.28,0,0,18.72,28.5
100990404,1,3,1697.11,0,0,18.72,28.5
100990406,1,3,1221.41,257.14,462.85,18.72,28.5
100999001,1,3,1632.8,758.55,0,18.72,28.5
100999002,1,3,64.28,321.42,0,18.72,28.5
100999003,1,3,1054.24,372.85,0,18.72,28.5
100999006,1,3,1028.56,0,0,18.72,28.5
101007601,1,3,2644.68,848.56,457.71,18.72,28.5
101007602,1,3,411.42,0,0,18.72,28.5
101007603,1,3,1825.65,179.99,0,18.72,28.5
101007604,1,3,128.57,257.14,0,18.72,28.5
101007605,1,3,0,0,0,18.72,28.5
101007606,1,3,437.14,539.98,0,18.72,28.5
101013701,1,3,398.56,0,0,18.72,28.5
101013702,1,3,1472.08,0,0,18.72,28.5
101013703,1,3,700.69,0,0,18.72,28.5
101013704,1,3,1182.82,0,0,18.72,28.5
101013705,1,3,0,0,0,18.72,28.5
101014202,1,3,951.4,488.56,0,18.72,28.5
101014203,1,3,1144.26,938.56,0,18.72,28.5
101014204,1,3,1967.11,321.42,0,18.72,28.5
101014205,1,3,1517.13,282.85,0,18.72,28.5
101014206,1,3,0,385.7,0,18.72,28.5
101025501,1,3,951.41,321.42,0,18.72,28.5
101025502,1,3,0,0,0,18.72,28.5
101025503,1,3,874.26,179.99,0,18.72,28.5
101025504,1,3,3085.66,0,0,18.72,28.5
101025505,1,3,295.71,0,0,18.72,28.5
101025506,1,3,205.71,385.71,578.56,18.72,28.5
101026301,1,3,1941.38,0,0,18.72,28.5
101026302,1,3,0,578.56,0,18.72,28.5
101026303,1,3,334.28,642.85,0,18.72,28.5
101026303,2,3,1105.7,1002.84,0,18.72,28.5
101026304,1,3,707.12,0,0,18.72,28.5
101026305,1,3,372.85,231.42,0,18.72,28.5
101026306,1,3,809.99,0,0,18.72,28.5
101032901,1,3,372.84,668.56,0,18.72,28.5
101032902,1,3,1439.95,0,218.57,18.72,28.5
101032903,1,3,1105.7,719.98,0,18.72,28.5
101032904,1,3,1285.7,231.42,0,18.72,28.5
101032905,1,3,1645.67,501.42,0,18.72,28.5
101063801,1,3,0,0,0,18.72,28.5
101063802,1,3,1825.7,347.14,0,18.72,28.5
101063803,1,3,1414.26,681.42,0,18.72,28.5
101063804,1,3,1067.13,1002.85,0,18.72,28.5
101063805,1,3,1607.11,629.99,0,18.72,28.5
101063806,1,3,1208.56,629.99,0,18.72,28.5
101067401,1,3,0,359.99,0,18.72,28.5
101067402,1,3,552.85,334.28,0,18.72,28.5
101067403,1,3,5849.98,0,0,18.72,28.5
101067404,1,3,3657.77,784.27,0,18.72,28.5
101083001,1,3,617.12,128.57,0,18.72,28.5
101083002,1,3,617.11,790.7,0,18.72,28.5
101083003,1,3,5335.71,0,0,18.72,28.5
101083004,1,3,501.42,224.99,0,18.72,28.5
101083005,1,3,1157.1,719.98,0,18.72,28.5
101083006,1,3,1375.68,321.42,719.99,18.72,28.5
101086601,1,3,0,167.14,0,18.72,28.5
101086602,1,3,809.98,192.85,0,18.72,28.5
101086603,1,3,308.57,347.14,629.99,18.72,28.5
101086604,1,3,3021.38,334.28,771.42,18.72,28.5
101086605,1,3,745.7,167.14,0,18.72,28.5
101086606,1,3,758.56,0,0,18.72,28.5
101096701,1,3,1799.96,334.28,0,18.72,28.5
101096702,1,3,1028.54,334.28,0,18.72,28.5
101096703,1,3,1388.56,0,0,18.72,28.5
101096704,1,3,154.28,0,0,18.72,28.5
101096705,1,3,1394.97,0,0,18.72,28.5
101096706,1,3,1349.96,359.99,0,18.72,28.5
101103201,1,2,1928.54,719.98,437.14,18.72,28.5
101103202,1,2,295.71,719.98,0,18.72,28.5
101103203,1,2,167.14,359.99,0,18.72,28.5
101103204,1,2,827.98,321.42,0,18.72,28.5
101103205,1,2,1272.84,719.98,359.99,18.72,28.5
101113701,1,4,3394.26,0,539.99,18.72,28.5
101113702,1,4,2635.69,385.71,0,18.72,28.5
101113703,1,4,2031.4,154.28,0,18.72,28.5
101113704,1,4,642.85,0,0,18.72,28.5
101113705,1,4,977.12,719.98,0,18.72,28.5
101113706,1,4,0,0,0,18.72,28.5
101115201,1,3,1002.83,334.28,0,18.72,28.5
101115202,1,3,514.27,0,0,18.72,28.5
101115204,1,3,732.82,0,0,18.72,28.5
101115205,1,3,1311.4,154.28,0,18.72,28.5
101115206,1,3,2275.68,179.99,0,18.72,28.5
101135501,1,3,2622.79,89.99,0,18.72,28.5
101135502,1,3,758.54,462.85,0,18.72,28.5
101135503,1,3,282.85,0,0,18.72,28.5
101135504,1,3,269.99,154.28,0,18.72,28.5
101135505,1,3,681.4,668.56,0,18.72,28.5
101135506,1,3,282.85,359.98,0,18.72,28.5
101152301,1,3,617.14,308.57,0,18.72,28.5
101152302,1,3,0,192.85,0,18.72,28.5
101152303,1,3,295.7,0,0,18.72,28.5
101152304,1,3,231.42,128.57,0,18.72,28.5
101152305,1,3,218.57,0,0,18.72,28.5
101152306,1,3,334.28,0,0,18.72,28.5
101173901,1,3,295.71,0,0,18.72,28.5
101173902,1,3,3059.96,321.42,0,18.72,28.5
101173903,1,3,347.13,0,0,18.72,28.5
101173904,1,3,771.41,0,0,18.72,28.5
101173906,1,3,1105.7,0,0,18.72,28.5
101175801,1,3,2982.81,347.13,771.42,18.72,28.5
101175802,1,3,1092.85,0,0,18.72,28.5
101175805,1,3,951.41,552.85,0,18.72,28.5
101175806,1,3,1414.25,443.57,0,18.72,28.5
101200501,1,2,0,385.71,0,18.72,28.5
101200501,2,2,591.4,552.84,0,18.72,28.5
101200502,1,2,0,0,0,18.72,28.5
101200504,1,2,681.41,0,0,18.72,28.5
101200505,1,2,578.57,385.71,0,18.72,28.5
101204301,1,2,1889.98,154.28,0,18.72,28.5
101204302,1,2,674.99,0,0,18.72,28.5
101204303,1,2,912.8,745.7,0,18.72,28.5
101204304,1,2,231.42,295.71,0,18.72,28.5
101204305,1,2,694.27,0,0,18.72,28.5
101204306,1,2,771.42,398.56,0,18.72,28.5
101206401,1,3,0,359.99,0,18.72,28.5
101206402,1,3,2339.93,128.57,0,18.72,28.5
101206403,1,3,0,0,0,18.72,28.5
101206404,1,3,1761.38,797.13,0,18.72,28.5
101206405,1,3,192.85,0,0,18.72,28.5
101215001,1,3,2597.09,192.85,0,18.72,28.5
101215003,1,3,205.71,0,0,18.72,28.5
101215004,1,3,0,0,0,18.72,28.5
101215005,1,3,231.42,192.85,0,18.72,28.5
101215006,1,3,0,0,0,18.72,28.5
101218601,1,3,1864.23,835.7,0,18.72,28.5
101218602,1,3,1054.26,0,964.28,18.72,28.5
101218603,1,3,4705.63,334.28,1105.71,18.72,28.5
101218604,1,3,0,0,0,18.72,28.5
101218605,1,3,996.4,269.99,0,18.72,28.5
101218606,1,3,912.84,51.42,0,18.72,28.5
101228901,1,2,1002.83,257.14,0,18.72,28.5
101228903,1,2,1169.99,874.27,424.28,18.72,28.5
101228904,1,2,899.98,0,771.42,18.72,28.5
101228905,1,2,1414.25,591.42,0,18.72,28.5
101228906,1,2,282.85,192.85,0,18.72,28.5
101233701,1,3,282.84,167.14,0,18.72,28.5
101233702,1,3,1735.68,629.99,0,18.72,28.5
101233703,1,3,887.12,167.14,0,18.72,28.5
101233704,1,3,128.57,385.7,0,18.72,28.5
101233705,1,3,835.71,0,0,18.72,28.5
101233706,1,3,771.42,771.42,0,18.72,28.5
101251801,1,2,257.14,475.7,0,18.72,28.5
101251802,1,2,0,231.42,0,18.72,28.5
101251803,1,2,0,0,0,18.72,28.5
101251804,1,2,218.57,0,0,18.72,28.5
101251805,1,2,327.84,0,0,18.72,28.5
101251806,1,2,192.85,514.27,0,18.72,28.5
101262402,1,2,475.71,295.71,0,18.72,28.5
101262403,1,2,1902.82,462.85,0,18.72,28.5
101262404,1,2,3471.35,964.26,0,18.72,28.5
101262405,1,2,527.13,179.99,0,18.72,28.5
101263001,1,2,1812.84,347.14,0,18.72,28.5
101263002,1,2,5811.41,359.99,0,18.72,28.5
101263003,1,2,334.28,359.98,0,18.72,28.5
101263004,1,2,687.81,179.99,0,18.72,28.5
101263005,1,2,3535.64,874.27,0,18.72,28.5
101263006,1,2,167.14,707.13,0,18.72,28.5
101300201,1,3,0,0,0,18.72,28.5
101300202,1,3,1002.84,167.14,0,18.72,28.5
101300203,1,3,527.13,835.7,462.85,18.72,28.5
101300204,1,3,167.14,167.14,0,18.72,28.5
101300205,1,3,1002.84,668.56,0,18.72,28.5
101300206,1,3,719.99,732.84,0,18.72,28.5
101319201,1,4,1157.14,951.41,0,18.72,28.5
101319202,1,4,424.27,0,3445.69,18.72,28.5
101319203,1,4,128.57,0,0,18.72,28.5
101319204,1,4,1774.27,0,0,18.72,28.5
101319206,1,4,1677.84,347.14,0,18.72,28.5
101329501,1,3,1285.7,0,0,18.72,28.5
101329502,1,3,0,0,0,18.72,28.5
101329503,1,3,1028.55,0,0,18.72,28.5
101329504,1,3,2777.1,0,0,18.72,28.5
101329506,1,3,578.56,539.99,321.42,18.72,28.5
101345301,1,3,707.13,0,0,18.72,28.5
101345301,2,3,1446.35,771.42,0,18.72,28.5
101345302,1,3,1015.68,257.14,0,18.72,28.5
101345303,1,3,0,0,0,18.72,28.5
101345304,1,3,411.42,1131.4,0,18.72,28.5
101345305,1,3,874.27,0,1028.57,18.72,28.5
101345306,1,3,359.99,411.42,0,18.72,28.5
101348602,1,2,0,0,0,18.72,28.5
101348603,1,2,321.42,269.99,0,18.72,28.5
101348604,1,2,1157.13,604.28,0,18.72,28.5
101348605,1,2,0,539.99,0,18.72,28.5
101348606,1,2,925.67,514.27,0,18.72,28.5
101363901,1,3,617.14,0,899.99,18.72,28.5
101363902,1,3,1555.69,115.71,0,18.72,28.5
101363903,1,3,629.99,0,0,18.72,28.5
101363904,1,3,1028.53,0,0,18.72,28.5
101363905,1,3,1259.98,205.71,0,18.72,28.5
101363906,1,3,1465.67,539.98,0,18.72,28.5
101373801,1,3,752.13,0,0,18.72,28.5
101373802,1,3,340.7,0,0,18.72,28.5
101373803,1,3,437.14,1157.11,0,18.72,28.5
101373806,1,3,2854.22,887.12,0,18.72,28.5
101374402,1,3,1414.27,668.56,0,18.72,28.5
101374404,1,3,179.99,0,1799.99,18.72,28.5
101374406,1,3,5634.61,411.42,0,18.72,28.5
101375501,1,4,257.14,128.57,0,18.72,28.5
101375502,1,4,334.28,321.42,0,18.72,28.5
101375503,1,4,938.55,539.99,449.99,18.72,28.5
101375504,1,4,719.98,0,0,18.72,28.5
101375506,1,4,797.12,0,0,18.72,28.5
101410301,1,4,2140.68,0,0,18.72,28.5
101410303,1,4,1497.83,385.71,0,18.72,28.5
101410304,1,4,0,0,205.71,18.72,28.5
101410305,1,4,1504.24,347.14,0,18.72,28.5
101410306,1,4,2050.65,437.14,0,18.72,28.5
101415901,1,4,3914.97,694.28,1928.57,18.72,28.5
101415902,1,4,5154.4,512.99,0,18.72,28.5
101415903,1,4,2095.69,321.42,1542.85,18.72,28.5
101415904,1,4,475.7,591.42,0,18.72,28.5
101415906,1,4,1587.83,308.57,180.64,18.72,28.5
101417801,1,4,707.13,0,449.99,18.72,28.5
101417802,1,4,218.57,0,0,18.72,28.5
101417804,1,4,0,0,449.99,18.72,28.5
101417805,1,4,1812.82,385.7,0,18.72,28.5
101417806,1,4,2674.26,932.13,0,18.72,28.5
101425403,1,4,128.57,0,0,18.72,28.5
101425406,1,4,539.99,514.28,0,18.72,28.5
101430001,1,4,2751.41,790.71,0,18.72,28.5
101430002,1,4,1221.39,147.85,0,18.72,28.5
101430003,1,4,1824.38,0,1067.13,18.72,28.5
101430004,1,4,0,0,0,18.72,28.5
101435601,1,4,1182.84,925.7,0,18.72,28.5
101435602,1,4,0,578.57,0,18.72,28.5
101435603,1,4,1452.82,0,0,18.72,28.5
101435604,1,4,1941.39,591.42,0,18.72,28.5
101435606,1,4,0,0,0,18.72,28.5
101439702,1,4,385.71,0,0,18.72,28.5
101439703,1,4,1986.4,385.71,2288.56,18.72,28.5
101439704,1,4,321.42,321.42,0,18.72,28.5
101439705,1,4,2327.11,347.14,179.99,18.72,28.5
101439706,1,4,449.99,0,0,18.72,28.5
101440701,1,2,0,0,0,18.72,28.5
101440702,1,2,1182.83,539.99,539.99,18.72,28.5
101440703,1,2,424.28,771.41,0,18.72,28.5
101440704,1,2,2442.81,668.56,0,18.72,28.5
101440705,1,2,2275.66,552.84,0,18.72,28.5
101440706,1,2,977.12,257.14,0,18.72,28.5
101449201,1,2,269.99,527.13,0,18.72,28.5
101449202,1,2,642.85,617.14,0,18.72,28.5
101449203,1,2,668.56,359.98,0,18.72,28.5
101449204,1,2,1169.99,539.98,719.99,18.72,28.5
101449205,1,2,282.85,668.56,0,18.72,28.5
101449205,2,2,2879.95,128.57,0,18.72,28.5
101449205,3,2,507.84,128.57,0,18.72,28.5
101449206,1,2,1041.4,424.28,771.42,18.72,28.5
101451501,1,2,398.56,359.98,0,18.72,28.5
101451502,1,2,501.42,0,0,18.72,28.5
101451503,1,2,128.57,359.99,0,18.72,28.5
101451504,1,2,411.42,0,0,18.72,28.5
101451505,1,2,0,0,0,18.72,28.5
101451506,1,2,385.71,192.85,0,18.72,28.5
101471201,1,4,0,0,0,18.72,28.5
101471202,1,4,6518.56,1776.84,0,18.72,28.5
101471203,1,4,385.71,0,0,18.72,28.5
101471205,1,4,514.26,109.28,0,18.72,28.5
101471206,1,4,1484.98,0,0,18.72,28.5
101476001,1,3,899.99,179.99,0,18.72,28.5
101476002,1,3,449.99,64.28,0,18.72,28.5
101476003,1,3,0,0,0,18.72,28.5
101476004,1,3,0,0,0,18.72,28.5
101476004,2,3,1954.26,0,1285.71,18.72,28.5
101476005,1,3,1176.4,179.99,0,18.72,28.5
101476006,1,3,694.27,154.28,0,18.72,28.5
101482601,1,3,64.28,0,0,18.72,28.5
101482602,1,3,629.98,0,0,18.72,28.5
101482603,1,3,1934.96,327.85,0,18.72,28.5
101482604,1,3,854.99,507.85,0,18.72,28.5
101482605,1,3,1182.83,0,0,18.72,28.5
101482606,1,3,514.28,835.69,0,18.72,28.5
101489301,1,2,848.54,758.55,0,18.72,28.5
101489302,1,2,591.41,989.97,0,18.72,28.5
101489303,1,2,437.12,0,0,18.72,28.5
101489303,2,2,591.4,0,0,18.72,28.5
101489304,1,2,372.85,424.27,0,18.72,28.5
101489305,1,2,951.41,359.99,0,18.72,28.5
101497502,1,4,1311.42,359.99,0,18.72,28.5
101497503,1,4,1825.69,1517.12,835.71,18.72,28.5
101497504,1,4,899.98,488.57,0,18.72,28.5
101497505,1,4,527.12,0,0,18.72,28.5
101497506,1,4,0,0,1028.57,18.72,28.5
101500301,1,4,1234.27,0,0,18.72,28.5
101500303,1,4,848.54,449.99,250.71,18.72,28.5
101500304,1,4,462.84,681.42,0,18.72,28.5
101500305,1,4,0,0,0,18.72,28.5
101500306,1,4,617.14,0,0,18.72,28.5
101513901,1,2,1587.78,501.42,0,18.72,28.5
101513902,1,2,424.26,167.14,0,18.72,28.5
101513903,1,2,0,0,0,18.72,28.5
101513904,1,2,1105.66,501.42,0,18.72,28.5
101513904,2,2,154.28,501.42,0,18.72,28.5
101513906,1,2,1079.98,964.27,0,18.72,28.5
101517801,1,2,1510.65,1568.55,0,18.72,28.5
101517802,1,2,1163.55,539.98,385.71,18.72,28.5
101517803,1,2,449.99,899.99,0,18.72,28.5
101517804,1,2,2044.27,449.99,0,18.72,28.5
101517805,1,2,2275.69,1041.42,257.14,18.72,28.5
101517806,1,2,4024.24,809.99,0,18.72,28.5
101520401,1,2,822.83,642.85,0,18.72,28.5
101520402,1,2,501.41,642.85,0,18.72,28.5
101520402,2,2,0,154.28,0,18.72,28.5
101520403,1,2,385.71,0,0,18.72,28.5
101520404,1,2,848.53,501.42,0,18.72,28.5
101520405,1,2,0,205.71,0,18.72,28.5
101520406,1,2,501.42,128.57,0,18.72,28.5
101524901,1,4,1517.12,0,359.99,18.72,28.5
101524903,1,4,1954.24,0,0,18.72,28.5
101524904,1,4,739.27,128.57,0,18.72,28.5
101524905,1,4,392.13,231.42,0,18.72,28.5
101524906,1,4,1092.84,359.99,0,18.72,28.5
101563801,1,4,1067.11,321.42,0,18.72,28.5
101563802,1,4,347.14,0,0,18.72,28.5
101563804,1,4,4011.4,0,0,18.72,28.5
101563805,1,4,1272.83,0,0,18.72,28.5
101563806,1,4,295.71,771.42,0,18.72,28.5
101567401,1,4,282.84,0,0,18.72,28.5
101567402,1,4,1285.71,0,0,18.72,28.5
101567403,1,4,1542.84,565.7,0,18.72,28.5
101567405,1,4,0,0,0,18.72,28.5
101602001,1,4,797.12,0,0,18.72,28.5
101602002,1,4,591.42,192.85,231.42,18.72,28.5
101602003,1,4,668.56,0,0,18.72,28.5
101602004,1,4,4692.83,321.42,1285.71,18.72,28.5
101602005,1,4,2751.36,0,0,18.72,28.5
101602006,1,4,1337.11,385.71,0,18.72,28.5
101618601,1,4,411.42,205.71,0,18.72,28.5
101618602,1,4,0,0,0,18.72,28.5
101618603,1,4,1324.27,0,0,18.72,28.5
101618604,1,4,1298.55,0,0,18.72,28.5
101618605,1,4,1774.25,655.7,0,18.72,28.5
101618606,1,4,295.7,0,0,18.72,28.5
101633701,1,4,0,0,0,18.72,28.5
101633704,1,4,0,0,0,18.72,28.5
101633705,1,4,1946.54,385.71,1819.28,18.72,28.5
101640701,1,3,1877.1,578.56,0,18.72,28.5
101640702,1,3,1144.23,449.99,0,18.72,28.5
101640703,1,3,1973.5,179.99,0,18.72,28.5
101640704,1,3,1259.99,642.84,0,18.72,28.5
101640704,2,3,784.27,179.99,0,18.72,28.5
101640706,1,3,552.84,0,0,18.72,28.5
101644001,1,2,848.55,0,385.71,18.72,28.5
101644002,1,2,385.71,488.56,0,18.72,28.5
101644003,1,2,1311.41,321.42,0,18.72,28.5
101644004,1,2,1157.13,0,1028.57,18.72,28.5
101644005,1,2,771.42,0,0,18.72,28.5
101644006,1,2,0,359.99,0,18.72,28.5
101656201,1,4,1169.96,167.14,0,18.72,28.5
101656202,1,4,295.71,0,0,18.72,28.5
101656203,1,4,321.42,0,0,18.72,28.5
101656204,1,4,141.42,199.28,0,18.72,28.5
101656205,1,4,0,417.85,1157.14,18.72,28.5
101656206,1,4,1099.25,449.99,0,18.72,28.5
101659501,1,4,1504.26,154.28,0,18.72,28.5
101659502,1,4,1504.23,0,2429.97,18.72,28.5
101659503,1,4,385.71,469.28,205.71,18.72,28.5
101659505,1,4,1915.67,642.84,244.28,18.72,28.5
101659506,1,4,642.84,0,0,18.72,28.5
101666601,1,2,1272.84,359.98,0,18.72,28.5
101666602,1,2,938.54,469.27,0,18.72,28.5
101666603,1,2,0,0,0,18.72,28.5
101666604,1,2,1439.99,0,0,18.72,28.5
101666605,1,2,179.99,186.42,0,18.72,28.5
101669701,1,2,1079.98,231.42,0,18.72,28.5
101669702,1,2,179.99,0,0,18.72,28.5
101669703,1,2,475.7,269.99,0,18.72,28.5
101669704,1,2,411.42,0,0,18.72,28.5
101669705,1,2,1272.83,257.14,0,18.72,28.5
101669705,2,2,681.41,565.7,0,18.72,28.5
101669706,1,2,2171.53,0,0,18.72,28.5
101725202,1,3,2378.51,668.56,0,18.72,28.5
101725203,1,3,347.13,77.14,0,18.72,28.5
101725204,1,3,2301.41,0,559.28,18.72,28.5
101725206,1,3,0,192.85,0,18.72,28.5
101730201,1,2,0,0,0,18.72,28.5
101730203,1,2,224.98,0,0,18.72,28.5
101730204,1,2,385.71,0,0,18.72,28.5
101730205,1,2,591.41,192.85,0,18.72,28.5
101730206,1,2,411.42,0,0,18.72,28.5
101736301,1,4,6718.98,0,0,18.72,28.5
101736302,1,4,0,0,0,18.72,28.5
101736303,1,4,1623.82,0,334.28,18.72,28.5
101736306,1,4,282.85,0,0,18.72,28.5
101742501,1,2,668.56,578.55,0,18.72,28.5
101742502,1,2,1148.1,539.98,0,18.72,28.5
101742503,1,2,488.56,154.28,0,18.72,28.5
101742505,1,2,0,707.12,0,18.72,28.5
101742506,1,2,89.99,0,0,18.72,28.5
101743301,1,2,694.28,282.85,642.85,18.72,28.5
101743302,1,2,899.99,359.99,0,18.72,28.5
101743303,1,2,0,1298.55,0,18.72,28.5
101743304,1,2,411.42,167.14,0,18.72,28.5
101743305,1,2,87.42,282.85,0,18.72,28.5
101743306,1,2,224.99,0,0,18.72,28.5
101776901,1,2,771.42,629.99,0,18.72,28.5
101776902,1,2,1002.84,160.71,0,18.72,28.5
101776903,1,2,321.42,308.57,0,18.72,28.5
101776904,1,2,282.85,411.41,0,18.72,28.5
101776905,1,2,141.42,0,0,18.72,28.5
101776906,1,2,1484.93,128.57,0,18.72,28.5
101777801,1,2,308.56,642.85,0,18.72,28.5
101777803,1,2,0,578.55,0,18.72,28.5
101777804,1,2,0,0,0,18.72,28.5
101777805,1,2,0,0,0,18.72,28.5
101777806,1,2,1285.7,321.42,0,18.72,28.5
101783401,1,2,533.55,758.56,0,18.72,28.5
101783402,1,2,1118.53,0,0,18.72,28.5
101783403,1,2,944.96,334.28,0,18.72,28.5
101783404,1,2,1208.56,0,0,18.72,28.5
101783405,1,2,411.42,0,0,18.72,28.5
101783406,1,2,134.99,0,0,18.72,28.5
101807001,1,2,475.71,334.28,964.28,18.72,28.5
101807002,1,2,0,1388.56,1851.37,18.72,28.5
101807003,1,2,205.71,0,0,18.72,28.5
101807004,1,2,0,0,0,18.72,28.5
101807005,1,2,205.71,167.14,0,18.72,28.5
101807006,1,2,3419.99,0,411.42,18.72,28.5
101809601,1,2,0,0,0,18.72,28.5
101809602,1,2,1054.27,0,0,18.72,28.5
101809603,1,2,1643.11,282.85,0,18.72,28.5
101809604,1,2,2314.26,629.99,0,18.72,28.5
101809605,1,2,1954.26,1002.84,0,18.72,28.5
101809606,1,2,179.99,0,0,18.72,28.5
101830702,1,2,835.7,1221.4,0,18.72,28.5
101830703,1,2,0,167.14,0,18.72,28.5
101830704,1,2,848.55,128.57,0,18.72,28.5
101830705,1,2,989.94,642.84,0,18.72,28.5
101831201,1,2,0,0,0,18.72,28.5
101831202,1,2,1915.68,334.28,0,18.72,28.5
101831203,1,2,694.27,719.98,0,18.72,28.5
101831204,1,2,359.99,0,231.42,18.72,28.5
101831205,1,2,128.57,0,0,18.72,28.5
101831206,1,2,0,0,0,18.72,28.5
101846501,1,3,282.85,719.98,0,18.72,28.5
101846502,1,3,2237.11,321.42,0,18.72,28.5
101846503,1,3,1459.26,1157.1,0,18.72,28.5
101846504,1,3,745.68,0,0,18.72,28.5
101846505,1,3,1568.55,308.57,0,18.72,28.5
101846506,1,3,154.28,0,0,18.72,28.5
101858902,1,4,1054.25,552.84,0,18.72,28.5
101858903,1,4,732.84,0,0,18.72,28.5
101858905,1,4,192.85,0,359.99,18.72,28.5
101858906,1,4,321.42,462.85,0,18.72,28.5
101889301,1,3,893.53,552.85,0,18.72,28.5
101889302,1,3,0,334.28,0,18.72,28.5
101889303,1,3,809.99,0,0,18.72,28.5
101889304,1,3,475.7,771.41,1311.42,18.72,28.5
101889305,1,3,449.99,359.99,0,18.72,28.5
101889306,1,3,655.69,167.14,0,18.72,28.5
101892901,1,3,739.27,179.99,0,18.72,28.5
101892902,1,3,1825.67,552.83,0,18.72,28.5
101892903,1,3,591.42,398.56,5155.7,18.72,28.5
101892904,1,3,764.99,282.85,0,18.72,28.5
101892905,1,3,269.99,0,0,18.72,28.5
101892906,1,3,1247.13,218.57,0,18.72,28.5
101899801,1,4,0,0,231.42,18.72,28.5
101899802,1,4,0,231.42,0,18.72,28.5
101899805,1,4,1234.25,0,0,18.72,28.5
101899806,1,4,2012.1,154.28,0,18.72,28.5
101908501,1,2,1517.12,192.85,0,18.72,28.5
